Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Prediction,Time,Summary,Text
131006,B000CFJDWY,A1E6ILRSSEWU4C,Steve Main,3,4,2,1180137600,Crumbs,"These crackers taste great and we like that they are organic. However, the texture is too soft to make it through shipping. We buy and enjoy other Late July products at the local branch of a popular grocery store that features lots of imports and organics, such as their cheese flavored and whole grain crackers. Perhaps if that store carried this type they'd be okay to purchase from there, but when we opened the case of these that arrived on our doorstep from Amazon, about half the crackers in each box had been reduced to fine crumbs during shipping."
131463,B000P1QCUG,A1SINJK7QT59QR,Kathy Reed,9,9,5,1334188800,Cardia Salt is the best thing I've done for myself in years!  And it's delicious!!,"Cardia Salt is the best thing I've done for myself in years! And it's delicious!! Over the last 3 months I've lost weight, am not bloated and feel great - and the only dietary change I've made is switching to Cardia Salt. I use it for everything. It's delicious - and I'm a salt freak - salting cream cheese and toast and cheesecake for example. My friends would give me flavored and exotic salts for Christmas. Now cardia salt is all I use. I filled my salt dish with it and use it for cooking and all salt uses.<br /><br />I discovered Cardia Salt in a New York Times article that stated that it's not the sodium that's bad for you, it's when the sodium/potassium ratio gets out of whack, and that in the US we use way too much salt and get far too little potassium, which is in all whole foods, but not in processed foods we eat too much of. In Finland they call it Pan Salt, and I read in the Times article that they put the whole country of Finland on Pan Salt and reduced their cardiac disease by 60%!!!<br /><br />Try Cardia Salt, you will love it. Be sure to take a kelp pill to get your iodine.<br /><br />A note to the manufacturers - please package it in bulk like sugar or salt instead of the individual little shakers that are hard to break into. You'd save a bundle on packaging and customers would be less frustrated trying to open the shakers.<br />Cardia Salt (3-Pack)Cardia Salt (6-Pack)"
166041,B002O039JI,A125BIEX05ELYH,Katelyn Lawson,0,0,5,1268092800,great coffee great price,This is great coffee at a fair price. Amazon has the best deals and super fast shipping.
308763,B0002MS8GY,A2724DVAK5O38V,L. Sudduth,6,9,1,1260230400,Avoid the Granny Smitth Apple Coffee Cake ... Unless you Like to eat Mold,"Do not waste your money on the Granny Smith Apple Coffee-Cake version, unless you like to eat mold! Just so you know, you won't easily be able to detect the mold except by taste. It shows up adjacent to the apples, and in the cinnamon strip in the center of the cake.<br /><br />The one star that I had to give Granny Smith Apple Coffee-Cake in my review was merited, however. I did not get sick from eating some of a piece of the coffee cake ... the phenolic flavor of which caused me to pull apart the cake, and identify that gray fuzziness which hallmarks mold. No diarrhea. No puking. Well worth one star.<br /><br />My story. The week after Thanksgiving (2009), I received one of the Granny Smith Apple Coffee-Cakes as a gift from my aunt. According to the label, she had purchased it the first week of November 2009 at Walter Reed Hospital (military) commissary. After detecting the mold, I resealed it in its packaging material, what the company describes as a reusable freezer bag. I placed it in my freezer, including the outer box, anticipating sending it back to the company for examination.<br /><br />A note about the packaging. When I first opened the coffee cake's box, the inner (reusable freezer) bag conformed tightly with the cake, and the tape sealing the bag was undisturbed. While the flyer included with the coffee cake advises that the product is stable for up to a year, I believe this could be overly optimistic if the mold eats cake quickly. On the bright side, as the mold progresses, it's likely to become more visible during the course of a year.<br /><br />Know that if you don't heed my warning you're on your own. The company will not stand by their product. When I called their 'customer service' number, the woman advised me to return it to the military commissary where my aunt purchased it. Not being in the military, I can not get on the facility within which the commissary is located. Further, I'm not the boorish type, so the idea of returning the gift to my aunt as inedible was not an option.<br /><br />As we spoke, the customer service woman asked me 'if I had a problem with Campbell's soup would I call Campbell's soup, or take the soup back to the grocery store?' I'd get in touch with Campbell's about defective soup ... if for no other reason than to allow them to recall the product. Bottom line, she could no nothing for me as I had not bought the coffee cake directly from My Grandma's.<br /><br />When I related to the customer service woman that I would endeavor to communicate my dissatisfaction with the Granny Smith Apple Coffee-Cake, and their customer service, to the extent that I was able, she put me on hold. Twice she came back on the line, asking me to continue to hold ... advising that held calls could only stay on hold for a short while. The call disconnected after this.  There was no discussion on either of our parts with respect to the desired resolution. My only option for the moldy Granny Smith Apple Coffee-Cake was to return it.<br /><br />With natural foodstuffs, especially those not chock-full of preservatives, it seems likely that problems might crop up every now and again. I would've been content to ship the coffee-cake back to them (at their cost) to let their experts determine what was wrong, how it likely happened, and whether or not a recall was indicated ... after which I would've hoped for a replacement coffee cake.<br /><br />The crappy customer service ensured this didn't transpire."
286997,B006Q7YG24,A134C9GVEU5TQE,"Glenda A Bixler ""Glenda""",1,1,3,1341619200,Some Do; Some Don't,"I have about 20 cats so gave this product a true test. Results: some like it very much; some didn't...so it probably depends upon when you give your cats this product...<br /><br />Striper was my first taste tester...she went after it right away...but left it shortly thereafter...In fact, most of the cats and kittens did... it was too big for them! When I broke it down for Striper, she ate it all...so did the kittens who even fought over it. But, again, grown cats sniffed and left it alone...<br /><br />Now I feed my cats both dry and canned food and they might be spoiled but given the size and mess of breaking them down into pieces, I wouldn't buy them again...that's my opinion...<br /><br />The cats, like I said could take it or leave it... Probably depends upon their regular diets, but this wasn't a treat in my opinion..."
423044,B003SWMZ28,A1BAKYWZIG6R6O,"Will Parker ""Macartisan""",0,0,5,1335139200,"Excellent for quick, easy meals","We use one packet of this with a couple pounds of chicken sliced stir-fry style. Add water and cream (or substitute vanilla yogurt, like we do), and you've got the main dish for 6 or three meals for 2.<br /><br />Excellent flavor, comparable to that offered in our favorite Indian restaurant."
565869,B0002X8HB4,A2ECEIX9OOX6T7,Jaclyn Womack,2,2,4,1304553600,Least Stinky of These Treats,"First: If you don't have the ball holder, don't bother with these. They aren't really ""everlasting"" in the ball, but they'll last you a whole lot longer (for most dogs) when inserted in the <a href=""http://www.amazon.com/gp/product/B0012V1G0Y"">StarMark Everlasting Treat Ball, Large</a>.<br /><br />Second: Make sure you get the right size for your dog. If you have a giant breed, this whole line isn't really for you. My 40lbs Aussie who is a moderate chewer, is about the large ball's limit and once she pops the treat out, the remainder is gone in less than 5 minutes. If you have a tiny dog, get the right size. They aren't going to be able to handle the large. They need to be able to gnaw at it, which they won't be able to do on the larger balls.<br /><br />Third: These are probably the least repugnant smelling of the discs, to me, anyway. It just smells like chicken broth when the dog gets going on it. I expected the Vanilla Mint ones to be better, but have found these are the least offensive."
82110,B0002JG0HG,A2HCVDIFC1TIQD,BKITU,1,5,3,1326499200,"Product is good, but bottle arrived damaged.","It's grade-B maple syrup. I used it for some Christmas recipes. It was sticky and smelled and tasted of maple, and was (presumably) not made out of some unknown substance that fell to earth, possibly from space. I trust that a health-food company would sell the genuine article so advertised. Perhaps naive of me, but I was willing to take that leap of faith this time.<br /><br />Only gripe: the blue cap arrived broken. There was a silvery plastic seal across the top, much like you would find on a bottle of salad dressing, so the syrup stayed in place. I would not, however, recommend using the syrup as salad dressing. Unless you're into that kind of thing. Not that there's anything wrong with that. You freak."
173907,B005HUVI40,A14BVX5T21ZSTO,"Babs ""Barbinator""",4,4,5,1277856000,This is my favorite!,"This is my absolute favorite K-cup. It is strong, but smooth. I take it with just a drop of cream or a flavored creamer. Absolutely delicious. By the way, it's a great coffee to dunk a donut in!"
318911,B002GWH78S,AYJIQ2UAL65T,"Life's A Jazz ""Paul""",1,2,4,1325289600,"Good Taste, Good Flavor, good value.....","I was looking for some good tea to use in my drip coffeemaker and came across this one on CBD.  I used to just buy a can of loose tea at my local Kroger Store but when they remodeled they no longer stocked it in this particular store.  So I searched other stores and was disappointed at what I found.  Along came Amazon and CBD!..  I can honestly say now that as long as they have this tea I will be buying it, it has a good taste and a great flavor.  And I also want to mention the subscribe and save option.  What a great way to receive your orders....<br /><br />."
132227,B000CQIDHE,A1YUL9PCJR3JTY,"O. Brown ""Ms. O. Khannah-Brown""",2,2,5,1282003200,Sweet and Lovely Tea,"*****<br />Stash's Licorice Spice Caffeine Free Herbal Tea has a the sweet flavor licorice teas are known for, along with several nice spices that complement the licorice in a lovely, more-subtle-than-chai way. Licorice Spice Tea contains licorice root, cinnamon, orange peel, star anise, sarsaparilla, natural vanilla flavor, natural orange flavor, natural clove flavor, natural cardamom flavor, and natural cinnamon flavor. Sweet and delicious!<br /><br />You don't need to add anything at all to Licorice Spice Tea, even if you normally like your tea sweetened. It is perfect just as is. It also has a very smooth taste, despite all of the flavorings. The tea bags come stamped with an expiration date, which I like, so that you can be sure the tea is fresh. The date on mine is 26 months away, so you can take your time :)<br /><br />Definitely recommended.<br />*****"
150775,B000N8MTWG,A2GMTZ4RGJ4I4F,"Christopher J. Jones ""candyman""",3,5,4,1261180800,really great spices and herbs and much more affordable then the supper markets,"i give these spices and herbs thumbs up compared to the ones i bought at the supper market,i paid under $4.00 at amazon for a large container,compared to $7.00 or more at the supper market for a tiny jar and the shipping is really fast.the only thing i miss with these large jars is the shaker caps."
564068,B003N14DK6,A3GG7RFQK9HKXK,Wisefool,0,0,1,1322784000,A poor imitation,"The flavor's too mild and they dissolve too quickly.  If they're not going to last very long, they should at least be more intense.  I wouldn't buy them again."
46617,B003ZS4FXM,A39G12JD41N65D,Jeanne Lynn,1,1,5,1324857600,Delicous Chocolate Drink!,I used to love YooHoo when I was young. I was so happy to see that Amazon was offering these as they've become hard to find in my area. I love the convenience of these drink boxes. They don't need to be refrigerated although they do taste better cold. These are a great treat to enjoy anytime. They really take care of that urge to eat something sweet.<br /><br />My YooHoo arrived fresh and well-packed.
43513,B001EQ4P2I,AW81W6T30JG8N,J. Kappes,0,0,5,1239062400,Healthy delicious snack,"Almonds are one of the most healthy, satisfying foods you can find.  These are nice and spicy with the right snack size.  I debated getting these or the big tins, but the small bags helps me control the overeating and mindless snack munching."
366805,B000GAT6MM,A2BRBP15YNSQDT,A. Davis,1,1,5,1341273600,Always have some in the fridge,"My husband and I couldn't be happier that we found these hemp seeds. Just purchased another bag as we go through quite a lot of it fast. The taste is somewhere between pine nuts and pecans, and is incredibly delicious. You really do feel like you're doing something great for your body just by eating it. One serving (3tbsps) contains 170 calories, 14g fat, 1g saturated fat, 2g carbs, 1g fiber, 11g protein and provides 16% daily iron. Excellent source or protein, so happy to have found it :)"
487281,B000PDWBKO,A3W4UP7RL0FR60,"Lynne J. White ""lynnewhite37""",1,1,4,1319328000,Great Popcorn!,"We bought this popcorn to go with a machine we had purchased, and the machine ended up not working.  So we took these portion packs of popcorn and used them on the stove top.  They worked great, everyone said it was good popcorn.  Would definitely buy this again, even if you just do it on the stove top, it's so easy having everything bundled into one package and ready to use!"
19353,B0013OSJMI,A4R0XKAOLGPFW,carol,1,1,4,1332460800,Good!,This nut spread is delicious and is not too sweet. It is especially good on sprouted raisin bread. Takes the place of peanut butter and is much healthier.
134182,B00120U5DY,A27AY8CNQWBI2L,leodess,1,1,1,1334275200,Burns Sensitive Skin,"I bought this product because I was looking for something more natural for my sensitive skin.  Says its ""gentle for all skin types"" but it's not.  Literally 2 seconds after I put the first dab on my face it started burning. I could see my skin turning red and getting a rash under it.  I had to wash it off immediately.  The spot that had it does feel softer than the rest of my face, but the burning and rash is SO not worth it.  My second complaint is that it's a gel mask versus a clay mask.  I should have read the ingredients better for that one though."
163999,B000X958MS,A3QRVFB59DLUF0,"A. Potteiger ""alikat86""",0,1,5,1255651200,she'd eat the whole bag at once!,My cat knows where they're kept and begs for them every time I pass by the shelf.
505547,B000VTQB6W,A13CU0SH63B15R,Merry Bear,0,0,5,1344556800,Excellent Dog Food,"After trying several quality dog food brands we discovered Wellness Grain-Free CORE Original.  Both Golden Retriever and Welsh Springer Spaniel love and thrive on this food with no weight gains, itching or allergies.  They like it both wet or dry and never seem to tire of it.  Expensive but worth having healthy happy dogs."
401879,B003KL3YA4,A2R73XQ7XQM164,Mary Gill,1,2,5,1302220800,Great value,"You can always trust Pillsbury, and angel food cake is a go-to dessert for light recipes.  At $2.17 per box this deal is $1 per box less than I can buy locally.  Same product,  better price...what's not to love?"
229376,B004OCGBNK,A1RV5EKDBF2NIU,Calirodan,0,0,5,1347408000,Good for Post-concussive Syndrome?,"I have post-concussive syndrome, and I really like these when I feel mentally fatigued.  They seem to make me feel better right away.  I'm not sure why.  Maybe they have Omega 3's?"
120698,B005K4Q37A,A2P7WVT7CUDH2T,PaulS78,2,4,1,1323734400,Burnt tasting garbage,"The worst coffee beverage I've ever had. Grove square also has ""coffee"" which you wouldn't serve to your worst enemy. The taste is worse than Pakastani gas station brew, it's more like Nescafe that's been left to burn in a pot for hours. If you think this review is an exaggeration and you have money to waste, try it out, and then proceed to throw $10 in the trash can. Keurig should seriously consider removing all of Grove square's products."
534931,B005PXZ6JM,A1YR8IUMADBPHZ,LisanWill,0,0,5,1318809600,Great quality for the $!,These bags are great quality for the cost! I will definitely keep buying them. I also lovet aht they are biodegradable. They freeze flat very easily and are very thick to prevent leaks. Great!
146131,B000SDKDM4,A3F0F9NCIUL226,KerBear,0,0,5,1324425600,AMAZING CAFE!!,"I purchased this coffee because the reviews were good, and I was not dissapointed! It is AMAZING! Smooth and creamy with no bitter aftertaste. And it is cheaper than Illy and tastes just as great! Whether I make espresso, coffee or a latte is is perfect!"
220363,B0034EDLS2,ASAKVOT9SBI4P,"Bella ""Twirishlady""",0,0,5,1315180800,Delicious!,I love these bars.  They taste so good and are healthy too!  I eat them every day for breakfast.  The coconut makes these perfect!
429513,B00384GGLC,A5KCVOHIE82PR,Mark S. Fisher,0,1,5,1239494400,Great Price,This product was offered at a great price and only took a few days for delivery. Will definitely make many repeat purchases. Thanks.
415864,B000GW6786,AV7VLXGTNSO10,Sunshine87,0,0,5,1221523200,Excellent,"Awesome flavor, great texture, just the right amount of pepper to give you a great tingle to the taste buds.  Definitely one of the best.  It is real steak.  Highly recommended!"
254090,B0047726E0,A3ADJ7HRZG8D9B,"Debra Bostic ""dlb311""",0,0,5,1340582400,Very good,I switched to decafe because I'm pregnant.  I don't believe I ever want to go back to regular coffee or tea again.  I love the taste with no jitters.  This is a great decafe.
432859,B0035HBCUW,A34G124EDFPH7O,brenda peppers,0,0,3,1345507200,Picky Dogs,Unfortunately my dogs didn't care for these at all but a few friends with dogs loved them so I gave them to them to enjoy.
172225,B002EDEMLY,A3JT8QTTOBJXTU,Cindy4866,0,2,1,1342396800,Horrible and odd texture,"I was excited when I saw my licorice had arrived, until I opened it.  It has a very off taste and a very odd texture."
252976,B000PSTGKW,AJ4FRADQ1FMCU,"bscepter ""bscepter""",3,4,3,1300060800,"well made, but awkward to use","this is the classic ""alton brown"" salt cellar - almost. it consists of a glass cup that sits in a steel frame with a steel lid that is kept tight by a silicone gasket.<br /><br />however - be aware that, unlike alton brown's model, this one does not have a curved, trigger-style handle. this means that opening it and holding it up at the same time cannot be done. you must first open it and then bring it up. i have a  cheaper model with a trigger handle, and while it's much, much easier to use, it lacks the silicone gasket and it has a notch for a small spoon, both of which pose a problem in keeping salt from the elements. so i have chosen to keep this one. had it had a trigger handle, it would rate five stars."
561213,B000FMIMNK,A3VCC0LYLD7942,L. I. Stanley,2,2,2,1324944000,Pricey,"Check your local supermarket before buying at this price.....when NOT on sale, several in my area charge $14.99 for a box of 1500.  I use the product regularly, going thru 2 of the large boxes a year.....this is definitely not a bargain."
321255,B008RWUHA6,A2XNOB1T796Y6B,"ChibiNeko ""Sooo many books, so little time!""",0,0,3,1320105600,"Good, but is better in something rather than by itself","I've eaten more than my fair share of granola in the past few years. It's handy, carries around well, nutritious, and tastes great. (It's also good for you!) This just didn't grab me as much as I wanted it to, unfortunately.<br /><br />This travels extremely well, which is something that's very important to me in food products. (Hey, people at work like to scavenge from the fridge so anything I can keep with me is a bonus.) The granola has a lot of good vitamins and nutrients in it, which is one of the big things I look at as far as food goes. I also liked that the company also tries to help people beyond just offering nutritious food, which is part of the reason I chose this item to review.<br /><br />The only problem is that this isn't really the end all of granola I was hoping it'd be. I was really looking forward to something great but this just kind of came up short in my opinion. It's good and has less sugar than my regular granola bars, but taste-wise it just wasn't really something I'd go out of my way to buy. I think it was the vanilla, to be honest. It seemed to really get in the way of the blueberry and granola taste, which is disappointing since I do like the taste of vanilla. This did seem to lessen when you add it to things, so if you're someone who likes their granola in yogurt or soymilk this probably won't bother you as much. (I prefer mine plain.)<br /><br />If you see this on the shelves it's worth a try and I am curious about some of the other flavors this company has to offer, but I wouldn't go out of my way to get this. It's not going to be replacing my Kashi cereal, that's for certain."
560082,B001TJISSC,A3V5H2W1ID311Y,Elizabeth Bucholc,0,0,5,1344816000,cats love it,"My cats love it. In a month i will be taking him for a urine test, we will see if it make it better or not..."
387282,B001VIYCK4,A3IE3TQ79W0YOR,Ryan Johnson,8,14,1,1280793600,Please avoid!!,"Please do your research on pet foods and what is actually good for your cats.  Hills science diet is a horrible food filled with horrible ingredients.  They charge an outrageous price because it's the #1 vet recommended food.  This is a joke and the only reason why it's rated #1 buy vets is because Hills gives money to soon to be vets to help them go through school.  Then they sell the cat food to them cheap so they can jack up the price and make a nice profit off of your marketing foolishness.  Read the back of the labels of Hills brand and you will see that most of the top ingredients are grains or cheap meat by products which are the feathers, bones, unwanted organs from animals, basically all of the stuff we wouldn't eat.  Please try another brand like orijen or evo.  your cat will thank you."
237667,B000BV37GW,A1ASOQWILUO8JJ,tati13,0,0,4,1330300800,Expensive...but tasty,"Well.  There must be some reason why you want to buy comparatively expensive wasabi peas.  A longing for a specific ""taste"" of Taiwanese style peas, the need/desire to have a gluten free snack.  So, I'm going to assume that you've already assessed how much these peas are worth to you...and are seriously thinking about buying them anyway.<br /><br />These peas do the job.  They are good quality peas.  Crunchy.  The wasabi flavor is good...a nice bite, but not too much.  And they are visually appealing.  Its not a huge amount...there are ""30 packets"", but those packets are small--like airline peanuts small.  So, they are best savored rather than gobbled!<br /><br />*The basic ingredients list is in English, but there is no English information about cross-contamination, etc...so if you have actual celiac disease and don't read Chinese, this is probably not the product for you.  But if you just want something that is wheat free, these are great!"
76048,B001EBSRDG,A30MX8SEWMREUB,"M. Baker ""reader in NJ""",1,1,5,1335139200,Awesome stuff!,Just used this as a finishing touch on the gumbo - yum! And as a person of few words I know I have to write 20.
429950,B0009L4QWI,A2ETNPH0KKT0HD,jordyj,4,4,5,1309132800,Great product and value,"I gave this as a gift with a salt box to my girlfriend who loves to cook. She said this salt tastes very much like what we are used to cooking/seasoning with (table salt), so she didn't feel like she would have to adjust the quantity in recipes. Southern quisine is usually heavily salted and seasoned. I ordered some for myself on her recommendation, but I haven't tried it yet."
140533,B004IN7U2G,AVIA6QH2984QE,"Tahereh Safavi ""awibs""",0,0,3,1321660800,not as tasty as other ostrim products,"Not as tasty as other ostrim products. Too sweet, in a fake-maple way. Also much higher calories and less filling. Don't waste your time - I'll be sticking to the teriyaki and bbq flavored jerkee - 60 calories instead of 100, better texture, more filling, and just as nutritious."
536463,B0052Y7XJ0,A3BNKLE20DRK05,Runaround,0,0,5,1348012800,salty,There is nothing better then a Salt & Vinegar potato from Lay's.  They are very good. Been eating them for years and still have not found a chip to replace them.
133031,B0090X8IPM,A3HLLKGK6GTUPF,"Sylvia M. Hubbard ""AA Suspense/Intrigue Roman...",0,0,4,1292457600,Robost and Sweet! Odd Yet Delicious Combination,I knew I was in for a taste pleasure roller coaster and I was not disappointed when I was just brewing.<br /><br />My tastebuds began to water.<br /><br />What I liked most about this flavored coffee was that I didn't get the back taste I often get from other coffee and even when the coffee cooled it was still delicious. (Because sometimes I do like to chill my coffee)
166043,B002O039JI,AB90MXRGHU0IK,"Paul T. Castro Jr. ""====TEXN's Rule=====""",1,2,5,1296172800,Best Coffee Pod out there,"I like this one alot. For me, it has a lot of caffeine to get me going, lol. To me it seems this one has more than the Mocha or any of the Cappuccinos. I mix it with some splenda and for me it hits me at the right spot."
312848,B001NXM3GM,A11OHHI0OTDS1O,"Sarah L. Pia ""Sarahlmnopia""",0,0,5,1246406400,THE BEST!,"These taste like cheerios! My son loves them! I shove little pieces of cheese into them so my son (9 months) can enjoy cheese and ""crackers"". He loves them and we love how healthy they are... when he is finished he has a fun container to bang on and roll on the floor! Happy Baby products are AWESOME!"
562267,B004HOSGWE,AL04XVI5P1UJ3,Carolina Casanueva,2,2,5,1275436800,Delicious with a punch!,"I became hooked on these tasty tidbits, but after a while, I couldn't find them at my local stores anymore.  I tried Amazon and found I could order them in packs of six.  While the price is a little higher than I'd like, that is overridden by the fact that I can indeed get them, and they are delivered right to my door.  Ordering two packs gives me free shipping, too. These almonds are delicious by themselves, but when mixed with dark chocolate, they become irresistible.  The yummy recipe goes like this: take two almonds and one Hershey's dark chocolate kiss.  Pop the two almonds in your mouth and chew a little. Then pop in the chocolate kiss and chew, mixing the two together.  Sheer bliss!  I've become addicted and don't know what I'd do if these flavored almonds ever become unavailable."
207542,B0079HPI4K,A1JC2DCJF2GUK1,L. Compton,0,0,4,1334016000,Citric Acid Crystals,"I haven't quite found the correct amount to use while cooking vegetables, etc. yet, but do know it works as a replacement to salt pretty well.  My husband has instructions to stay off sodium and potassium altogether, so we are trying out all kinds of substitutes. These Crystals seem pretty expensive though, so we'll keep looking... maybe for a cheaper brand.  It is good to know that this product contains nothing that would be harmful to anyone."
420246,B001EPPC80,A2ZUKKNM9KU7F4,Lainie,0,0,5,1307750400,Made a great cake,"These crackers were called for in a recipe for a no bake cake so I ordered them on Amazon.  Some of the reviews stated that the crackers arrived broken, which would not have mattered for my purposes.  However, they all arrived intact.  No shipping issues whatsoever.  I did not use all the crackers in the cake and am enjoying them as a cracker!  Very good!!  Cake was fabulous."
26296,B003CJJKL6,A3I5YPJZMTG1QO,D. P. Taylor,0,0,4,1325635200,"Good, but I like Jacobs Kronung as much for LESS money","I've purchased several Douwe Egberts coffees before and thought I would try this one.  For the money it's no replacement for <a href=""http://www.amazon.com/gp/product/B001GVIRCU"">Jacobs Kronung Coffee, 8.81-Ounce Vacuum Packs (Pack of 4)</a> or the larger 500g packs.  [NOTE:  watch for price changes; my last order of 17.6 oz bags shipped for $13.12 with Subscribe & save but now it's selling for $23.54---???????----so I skipped the upcoming order and hope the price drops back down.]  This DE Select Aroma was okay, but not worth the extra cost, and the Jacobs has a bit more body to the flavor."
40321,B006DQZ064,A3UTN5RMEBC2OI,Green Gal on the Go,1,1,5,1329868800,Biodegradable is why I switched,Just bought the Espressivo flavor. I am so excited for a green biodegradable cap that I can just toss in my compost bin. I drink a lot of coffee so I feel great that I am not filling up our landfills!
257291,B002TSA91Q,A2701UXI8QGRHE,Leslie Ann Lewis,0,0,5,1268870400,My husband and I both loved it.,"My husband said that this is by far the best bath wash he has ever used.  It moisturizes and scrubs at the same time.  Plus, the fragrance is very light.  So many of these products have such a strong smell that it can be annoying.  It is very mild and pleasant.  I enjoy the smell which is in fact so mild, that I have used it myself.  Highly recommended."
193861,B005IW4WFY,AA460WUKL3BC6,"C. Angel ""americanpride""",1,1,4,1321488000,Healthy and great tasting!  Kid approved!,The entire family (2 adults and 3 kids) tried it and it was a unanimous hit.  We eat it by the handfuls as a snack and love to add it to yogurt with breakfast!  It even goes well with ice cream and honey.<br /><br />Each back is 11 oz.  I would definitely buy this product.
471959,B0026W9TBQ,A3233UKWDXSWOC,"Paul ""gusto104""",1,1,1,1298678400,Tough and Inedible... the worst I've ever tried,"Sorry to be so negative, but when something is SO bad on the market, you want others not to make the same mistake. I ordered 4 bags - all of which have sell by dates of more than 10 months from now, so I know they are not supposed to be ""stale"" by Oberto's standards - and they are simply horrible, grizzly, shoe inserts of cardboard with no flavor.  Ironically, I found Oberto by a google search of ""tender"" and ""beef Jerky"", and was obviously mislead by someone's spin on this inedible garbage. Shame on Oberto for passing this off as ""premium steak strips""; these taste like unwanted slaughterhouse scraps."
214248,B001SAQCNA,ATXM59X6NE114,"Schmitty ""Schmitty""",20,21,1,1338508800,Contains a milk derivative,"Now why would the description say it's a great alternative to milk when it contains milk by products!?! Annoying! Now I have to waste time returning it.<br />Update: This company was extremely difficult to deal with. They argued with me about it containing milk when it says right on the ingredient list that it contains a ""milk derivative"". When I refused to pay for return shipping they claimed to not know how to give me a shipping label. Their email responses did not even make sense much of the time, nor were they timely. After 15 emails and almost a month of being patient I had to file a claim with Amazon to get my money returned. Amazon credited my card within a couple of days and I'll just give the product to a food bank. This was not my usual experience in dealing with Amazon merchants. They are usually much better."
6711,B001LG945O,A1IHK8GL1ESOND,"Carol Daley ""Marinesgirl""",0,0,5,1237420800,wonderful,"I also got the Cherry one and this is just as good.  It's a break from soda or water or coffee.  I really liked the light refreshing taste and it doesn't fill you up like sodas can.  It's very very tasty and it had a very fresh orange taste, not artificial tasting.  I really liked it."
186569,B001L4JH5I,A2582KMXLK2P06,B. E Jackson,1,1,5,1336521600,tastes great,"This is by far some of the tastiest bread that you can make for either yourself or your family.  You might need to make the bread several times until you fully grasp the recipe and get everything right, which is perfectly normal.  It's normal to make mistakes the first few times.  Making bread isn't as easy as it looks because the loaf tends to fall apart.  That's why putting effort into bread-making requires determination and skill."
544886,B003RWOR1G,A1PTA710Y0U8DE,Gretchen,0,0,5,1344988800,Ravida Sea Salt  Love It,"I love this salt.  I looked all over for it when I ran out the very first time.  Now I buy 4 at a time.  It has great flavor,dissolves perfectly and you can break it up more between you fingers.  It's wonderful.  I have tried a lot of sea salts and this one is by far, the best!"
326418,B004DIR3TQ,A2KMY4RVMJ1EP6,faeriemyst,0,2,5,1321315200,Chocoholics Beware!,"If you're looking to treat yourself with a delectable dark chocolate then look no farther than the Scharffen Berger brand. Made of fine, quality ingredients, the 70% cacao bars are smooth and rich, definitely bittersweet, and with a slight fruitiness to its flavor (as described on the wrapper rather accurately) and without the waxiness that can be found on some inferior chocolates. Since there is such a large percentage of cacao in the bar, making the taste stronger than most, I find I only need a tiny piece of the three ounce bar to curb any chocolate urge I have and far from half a bar they have as a serving (220 calories per serving, 440 for the whole bar). This is a great choice to get the health benefits dark chocolate provides. It would also make a great gift for any chocoholic in your life or be used decoratively on various desserts. A very nice dark chocolate that more than satisfies and is sure to please most anybody's dark chocolate craving."
285347,B001E5E2PY,AZR74YG2J0Z6G,L. Freeland,5,7,5,1187049600,Excellent,"Better than Starbucks Syrups (thats what I used to use) - Cheaper and healthier, too!  These syrups are great- I use them in my latte's and macchiatto's every day"
325517,B000GQ80TQ,A1Q2ASPL6PDYSM,"R.L. ""insatiablereadergirl""",0,0,5,1260576000,It definitely serves it's purpose!,As long as you know when to take it away (once they have worn it down to bite size) You should be pretty happy with this product. It keeps your avid chewer very busy!
103621,B004LQW6HO,A3GB269N8IHVAD,Salsa,0,0,5,1334793600,Too die for,"Delicious, but deadly. I was addicted to these babies for the longest while. But now I've been able to wean myself off them and have a couple every few days. Way too much sugar."
268780,B004SRFYMK,A3SFMQ57CXT8Z3,S. Wood,12,14,1,1280275200,Horrible,I used to love the old Zico when it went straight from the coconut into the container.  Now that it's made from concentrate it tastes weak and spoiled.  This will be my last box of ever of Zico.  I'll be going back to O.N.E. or Vita Coco.
424348,B002GQ3IDC,A16JQJJYPBK4UL,"Doc. PAl ""Pal""",21,22,4,1297900800,When a unexpected guest comes over,"These curry paste variety packs are excellent for use when cooking for unexpected guests.<br />All need  modification in cooking methods to taste authentic.<br /><br />Modified recipe for Vegetable Biryani follows:<br />The vegetable biryani is good but to get the best taste please follow below instructions:<br /><br />Heat  1 tbsp hot oil or ghee or margarine.<br />To the hot oil add shah jeera, bay leaf, crushed cardamom, 1 stick of cinnamon and 5 cloves and Sautee 30 seconds.<br />Add 1/2 cup sliced onions fry until caramelized.<br />Sautee vegetables- carrots, potatoes, french beans and Paneer. ( other vegetables of your choice)<br />Add Veggie biryani paste and saute some more.<br />Then add required amount of water.<br />Bring to boil,add Basmati rice and cook on medium heat until done.<br />Optional: Add fersh or thawed frozen petit peas about 5 minutes before the biryani is done.<br />Garnish with minced coriander leaves.<br />Serve hot with lemon wedges and Onion rings and Raita.<br /><br />My guests loved it.... and were surprised that it was an instant paste rather than from the scratch."
